OBJ_ID,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_AGL,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL
14567,306235.86,275798.97,1,11,227.10,23.90,153.90,3,12,05,2,20,01,02,L102,B₂
14568,306941,273402,1,11,308.60,27.20,134.90,3,12,05,2,20,01,02,L102,B₂
14569,308695.07,273396.23,1,11,103.40,14.00,155.30,3,07,01,1,10,01,01,L101,B₁
14570,303182.1,273397.05,1,11,331.00,32.60,66.10,3,12,05,2,20,01,02,L102,B₂
14571,306108.2,272814.84,3,31,359.50,21.30,319.20,3,12,03,2,20,01,02,L102,B₂
14572,303703.26,272932.93,3,31,331.20,37.30,351.80,3,12,05,2,20,01,02,L102,B₂
14573,299208.77,272583.22,3,31,362.50,45.50,221.40,2,12,03,2,20,01,02,L102,B₂
14574,304788.22,272633.95,3,31,367.50,22.80,105.90,3,12,05,2,20,02,02,L102,B₂
14575,308528.49,272376.7,1,11,96.10,17.90,35.30,3,12,01,1,10,01,01,L101,B₁
14576,304898.22,272348.95,3,31,298.10,26.00,82.00,3,12,01,1,10,01,01,L101,B₁
14577,301153.36,272232.93,1,11,510.70,31.80,35.20,2,12,03,2,20,01,02,L102,B₂
14578,307043.2,272234.84,1,11,341.50,23.50,111.40,3,12,01,1,10,02,01,L101,B₁
14579,307358.2,272049.84,1,11,228.10,24.80,149.00,3,12,05,2,20,02,02,L102,B₂
14580,303223.26,272052.93,3,31,221.90,6.20,219.10,3,12,05,2,20,01,02,L102,B₂
14581,308683.49,272041.7,1,11,97.00,32.10,349.50,3,07,05,2,20,01,02,L102,B₂
14582,301422,271934,3,31,438.40,27.40,140.70,3,12,03,2,20,01,02,L102,B₂
14583,310688.25,271469.34,1,11,69.20,11.90,4.10,3,07,05,2,20,01,02,L102,B₂
14584,307379,275024,1,11,243.50,26.40,181.00,3,12,01,1,10,01,01,L101,B₁
14585,310598.25,271509.34,1,11,62.50,13.20,313.40,3,07,05,2,20,01,02,L102,B₂
14586,303588.26,271297.93,3,31,281.80,34.40,336.40,3,12,05,2,20,02,02,L102,B₂
14587,308883.49,271191.7,1,11,158.40,15.90,334.70,3,07,05,2,20,01,02,L102,B₂
14588,302773.26,271127.93,3,31,268.70,24.40,291.10,3,12,05,2,20,02,02,L102,B₂
14589,301433.36,270802.93,3,31,385.90,32.10,225.80,3,12,05,2,20,01,02,L102,B₂
14590,310148.49,271251.7,1,11,76.40,22.90,150.00,3,07,05,2,20,01,02,L102,B₂
14591,310763.25,271169.34,1,11,69.90,10.20,185.80,3,07,01,1,10,01,01,L101,B₁
14592,299858.36,270882.93,3,31,294.30,32.50,188.60,3,12,05,2,20,01,02,L102,B₂
14593,302723.26,270847.93,1,11,280.90,19.50,347.80,3,12,05,2,20,01,02,L102,B₂
14594,304458.22,270928.95,3,31,321.70,32.00,230.00,3,12,05,2,30,02,03,L103,B₃
14595,310823.25,270934.34,1,11,63.30,15.40,339.60,3,07,05,2,20,01,02,L102,B₂
14596,306883.2,270814.84,3,31,243.70,28.80,290.80,3,12,05,2,20,02,02,L102,B₂
14597,310543.49,270911.7,1,11,93.60,25.50,14.60,3,07,05,2,20,01,02,L102,B₂
14598,304996.28,273622.76,3,31,433.70,18.40,263.10,3,12,03,2,20,01,02,L102,B₂
14599,306935.86,275243.97,1,11,246.30,26.20,288.20,3,12,05,2,20,01,02,L102,B₂
14600,300863.36,270482.93,3,31,294.90,25.50,221.70,3,12,05,2,20,01,02,L102,B₂
14601,300963.36,270357.93,3,31,240.00,32.60,115.50,3,12,05,2,20,01,02,L102,B₂
14602,305203.22,270363.95,3,31,269.50,27.50,37.90,3,12,05,2,20,01,02,L102,B₂
14603,307470.95,270365.79,1,11,208.00,26.40,225.80,3,07,05,2,20,02,02,L102,B₂
14604,304770.25,269869.78,3,31,307.40,20.40,148.20,3,12,05,2,20,02,02,L102,B₂
14605,307960.95,269740.79,1,11,135.40,19.30,63.80,3,07,05,2,20,01,02,L102,B₂
14606,307060.95,269830.79,3,31,210.10,16.00,110.50,3,07,05,2,20,02,02,L102,B₂
14607,301775.18,269793.8,3,31,238.40,32.30,112.90,3,12,05,2,20,01,02,L102,B₂
14608,304060.25,269184.78,3,31,299.90,28.60,248.60,3,12,05,2,20,01,02,L102,B₂
14609,296187.8,268635.26,3,31,324.90,40.30,56.10,2,12,05,2,20,02,02,L102,B₂
14610,304255.25,268784.78,3,31,298.90,41.00,97.30,3,12,05,2,20,01,02,L102,B₂
14611,304462.3,266960.47,3,31,195.00,23.90,202.80,3,12,01,1,10,01,01,L101,B₁
14612,306298.59,266036.7,1,11,208.40,23.30,134.30,3,07,05,2,20,01,02,L102,B₂
14613,308735.07,275426.23,1,11,132.60,15.90,256.10,3,12,05,2,20,01,02,L102,B₂
14614,306698.59,266016.7,1,11,132.80,13.70,111.40,3,07,01,1,10,01,01,L101,B₁
14615,306308.59,265831.7,1,11,171.80,15.90,151.60,3,07,05,2,20,01,02,L102,B₂
14616,299830.02,263355.82,3,31,409.20,27.60,167.00,2,12,05,2,30,02,03,L103,B₃
14617,305509.13,263296.56,1,11,187.50,24.30,331.60,3,12,05,2,20,02,02,L102,B₂
14618,297497.97,263281.09,3,31,785.50,36.40,133.20,2,12,05,2,30,02,03,L103,B₃
14619,302637.24,263110.81,3,31,345.10,29.00,350.10,2,12,05,2,20,01,02,L102,B₂
14620,302737.24,262660.81,1,11,402.80,21.40,95.40,2,12,05,2,20,01,02,L102,B₂
14621,305669.13,262196.56,1,11,279.90,19.90,101.30,3,12,05,2,20,02,02,L102,B₂
14622,317396,241402,2,24,189.60,22.90,172.80,3,12,01,1,20,02,01,L101,B₁
14623,300335.02,262075.82,1,11,396.90,26.70,14.70,2,12,05,2,30,01,03,L103,B₃
14624,299367.79,261367.09,1,11,604.60,23.90,65.10,2,12,05,2,30,02,03,L103,B₃
14625,308079,261100.11,1,11,126.00,25.20,47.10,3,07,05,2,20,01,02,L102,B₂
14626,300265.52,259416.6,1,11,937.90,24.40,312.70,2,12,03,2,30,01,03,L103,B₃
14627,302518.78,260526.99,1,11,716.70,26.90,337.20,2,12,01,1,20,02,02,L102,B₂
14628,302014.53,258822.6,1,11,1.16,27.60,168.40,2,12,01,1,10,02,01,L101,B₁
14629,301804.53,258697.6,1,11,1.16,28.10,120.20,2,12,01,1,10,02,01,L101,B₁
14630,302544.53,258702.6,1,11,1.06,36.70,204.10,2,12,03,2,20,01,02,L102,B₂
14631,311410.84,263156.9,1,11,329.30,25.30,119.10,3,12,05,2,20,01,02,L102,B₂
14632,313598.18,275286.44,3,31,64.40,10.10,157.10,3,,,,,,93,L993,C
14633,313418.18,275356.44,3,31,62.30,10.00,271.80,3,,,,,,82,L983,R
14634,313558.18,275196.44,3,31,63.80,6.40,100.00,3,,,,,,82,L983,R
14635,301135.52,260571.6,1,11,749.10,32.30,333.90,2,12,01,1,20,01,02,L102,B₂
14636,305066.17,261727.27,1,11,406.30,17.20,33.50,2,12,05,2,20,03,02,L102,B₂
14637,302353.78,261916.99,1,11,419.30,25.60,332.90,2,12,05,2,20,01,02,L102,B₂
14638,313583.18,275151.44,3,31,64.40,11.70,34.40,3,,,,,,93,L993,C
14639,313618.18,275151.44,3,31,60.10,10.40,57.90,3,,,,,,82,L983,R
14640,313708.18,275021.44,3,31,61.90,11.70,179.20,3,,,,,,82,L983,R
14641,313683.18,274876.44,3,31,61.90,9.10,142.30,3,,,,,,82,L983,R
14642,309167,263497,1,11,237.90,17.10,204.00,3,12,03,2,20,02,02,L102,B₂
14643,311835.84,262406.9,1,11,375.50,18.10,161.90,3,12,03,2,20,01,02,L102,B₂
14644,312952.71,266223.94,3,31,411.80,25.70,7.20,3,12,01,1,10,02,01,L101,B₁
14645,312808.18,274356.44,3,31,68.90,8.90,327.80,3,07,05,2,20,02,02,L102,B₂
14646,313988.18,274256.44,3,31,82.70,9.80,68.90,3,07,05,2,20,01,02,L102,B₂
14647,313848.18,274256.44,3,31,86.90,11.90,108.10,3,07,05,2,20,01,02,L102,B₂
14648,312293.25,272689.34,1,11,85.20,6.50,50.00,3,,,,,,82,L983,R
14649,313618.51,272647.25,3,31,81.00,14.80,3.30,3,,,,,,82,L983,R
14650,313648.51,272602.25,3,31,86.70,16.30,110.30,3,,,,,,82,L983,R
14651,313173.51,272597.25,3,31,70.00,2.10,128.80,3,,,,,,82,L983,R
14652,312703.25,272599.34,3,31,73.30,11.50,255.50,3,,,,,,82,L983,R
14653,301617.1,273457.05,1,11,556.70,37.90,142.90,2,12,03,2,20,02,02,L102,B₂
14654,311928.25,272584.34,1,11,64.90,8.40,298.50,3,,,,,,82,L983,R
14655,313658.51,272542.25,3,31,84.00,20.20,16.90,3,,,,,,93,L993,C
14656,311978.25,272564.34,1,11,74.20,10.70,274.90,3,,,,,,82,L983,R
14657,313738.51,272547.25,3,31,81.10,15.00,1.70,3,,,,,,82,L983,R
14658,313198.51,272532.25,3,31,67.10,8.70,139.00,3,,,,,,82,L983,R
14659,312238.25,272519.34,1,11,82.40,16.70,97.70,3,,,,,,82,L983,R
14660,313148.51,273132.25,3,31,67.20,17.10,258.40,3,07,05,2,20,01,02,L102,B₂
14661,313238.51,273067.25,3,31,72.20,19.80,297.60,3,07,05,2,20,01,02,L102,B₂
14662,313233.51,272952.25,3,31,72.50,15.80,149.90,3,07,01,1,10,01,01,L101,B₁
14663,313803.51,272157.25,3,31,54.30,1.40,75.90,3,07,05,2,20,01,02,L102,B₂
14664,313078.51,271997.25,3,31,57.90,7.20,249.30,3,07,05,2,20,01,02,L102,B₂
14665,312828.51,272112.25,3,31,70.10,8.30,191.20,3,07,01,1,10,01,01,L101,B₁
14666,313653.51,272062.25,3,31,71.80,15.70,89.20,3,07,05,2,20,01,02,L102,B₂
14667,312063.25,272029.34,1,11,64.90,5.20,230.60,3,07,01,1,10,01,01,L101,B₁
14668,311938.12,269645.1,1,11,83.70,15.10,274.30,3,,,,,,82,L983,R
14669,310638.12,269630.1,1,11,71.60,9.10,249.70,3,,,,,,82,L983,R
14670,310783.12,269625.1,1,11,107.20,16.00,278.60,3,,,,,,82,L983,R
14671,313439.36,269943.38,3,31,60.00,7.50,276.50,3,,,,,,82,L983,R
14672,307164,261315.11,3,31,252.20,29.20,112.30,3,12,01,1,10,01,01,L101,B₁
14673,312818.12,269620.1,3,31,71.80,9.30,294.50,3,,,,,,82,L983,R
14674,312418.12,269565.1,1,11,64.50,14.80,133.70,3,,,,,,82,L983,R
14675,313729.36,269583.38,3,31,56.10,8.70,156.60,3,,,,,,82,L983,R
14676,310668.12,269555.1,1,11,75.70,13.30,205.90,3,,,,,,82,L983,R
14677,313504.36,269508.38,3,31,66.10,4.80,230.80,3,,,,,,82,L983,R
14678,311373.12,269290.1,1,11,90.20,14.80,92.90,3,07,05,2,20,01,02,L102,B₂
14679,311728.12,269355.1,1,11,73.40,14.00,32.00,3,07,05,2,20,01,02,L102,B₂
14680,312053.12,268435.1,1,11,76.50,9.30,1.30,3,07,05,2,20,01,02,L102,B₂
14681,311478.12,268325.1,1,11,112.00,23.10,38.60,3,07,05,2,20,01,02,L102,B₂
14682,310050.07,267073.59,1,11,206.70,11.40,84.90,3,,,,,,82,L983,R
14683,311786.34,267086.1,1,11,160.30,31.00,289.10,3,,,,,,82,L983,R
14684,310056.52,268276.22,1,11,147.50,22.00,246.10,3,07,05,2,20,01,02,L102,B₂
14685,313799.36,268308.38,3,31,64.00,12.50,54.50,3,07,05,2,20,04,02,L102,B₂
14686,310688.12,268250.1,1,11,100.70,24.70,287.30,3,07,05,2,20,01,02,L102,B₂
14687,310234,268191,1,11,163.80,21.90,69.80,3,07,05,2,20,01,02,L102,B₂
14688,310906.69,267634.99,1,11,129.80,16.80,138.60,3,12,05,2,20,01,02,L102,B₂
14689,310185.07,267633.59,1,11,168.00,24.10,326.50,3,12,05,2,20,01,02,L102,B₂
14690,310976.34,267601.1,1,11,119.20,14.30,153.70,3,12,05,2,20,01,02,L102,B₂
14691,310435.07,266928.59,1,11,235.10,21.30,319.80,3,12,01,1,10,01,01,L101,B₁
14692,309695.07,266908.59,1,11,190.00,30.20,283.30,3,12,05,2,20,01,02,L102,B₂
14693,308902,266813,1,11,191.90,13.60,27.70,3,12,05,2,20,01,02,L102,B₂
14694,309170.07,266903.59,1,11,158.70,22.50,307.60,3,12,05,2,20,01,02,L102,B₂
14695,311811.34,266756.1,1,11,201.50,23.30,299.60,3,12,05,2,20,01,02,L102,B₂
14696,310573,266315,1,11,290.00,10.70,343.70,3,12,01,1,10,01,01,L101,B₁
14697,311214,266206,1,11,286.80,14.80,6.50,3,12,01,1,10,01,01,L101,B₁
14698,310135.07,266073.59,1,11,246.50,24.90,290.20,3,12,05,2,20,01,02,L102,B₂
14699,309605.07,266083.59,1,11,282.00,32.10,159.90,3,12,05,2,20,01,02,L102,B₂
14700,314137.71,266093.94,3,31,377.60,22.40,317.40,3,12,03,2,20,01,02,L102,B₂
14701,313408.18,274301.44,3,31,94.30,14.40,357.20,3,07,05,2,20,02,02,L102,B₂
14702,313102.71,265993.94,3,31,387.70,24.80,229.80,3,12,03,2,20,02,02,L102,B₂
14703,313357.71,265633.94,3,31,378.50,23.70,108.70,3,12,03,2,20,03,02,L102,B₂
14704,310741.34,265611.1,1,11,337.30,25.80,270.50,3,12,05,2,30,01,02,L102,B₂
14705,307936.19,264832.6,3,31,210.40,18.30,132.90,3,,,,,,82,L983,R
14706,310443.32,264799.46,1,11,240.00,0.00,-1.00,3,,,,,,94,L994,W
14707,309418.32,264809.46,1,11,227.80,13.80,17.70,3,,,,,,82,L983,R
14708,309783.32,264739.46,1,11,256.60,15.10,354.50,3,,,,,,82,L983,R
14709,312255.84,264646.9,1,11,291.40,10.80,82.90,3,,,,,,93,L993,C
14710,305776.28,275517.76,1,11,266.00,31.00,187.50,3,12,05,3,20,02,02,L102,B₂
14711,304756.28,275552.76,1,11,385.30,29.50,208.70,3,12,05,2,20,01,02,L102,B₂
14712,308525.07,275536.23,1,11,115.00,25.80,227.00,3,12,05,2,20,01,02,L102,B₂
14713,299600.52,261116.6,1,11,596.80,26.50,96.80,2,12,05,2,30,02,03,L103,B₃
14714,306724,275416,1,11,255.10,20.70,45.20,3,12,01,1,10,01,01,L101,B₁
14715,312705.34,275523.32,3,31,70.00,1.30,123.50,3,07,05,2,20,01,02,L102,B₂
14716,310180.07,275371.23,1,11,125.70,26.00,249.40,3,12,05,2,20,02,02,L102,B₂
14717,309035.07,275376.23,1,11,127.10,22.40,10.80,3,12,05,2,20,01,02,L102,B₂
14718,312360.34,275448.32,1,11,90.70,22.00,134.40,3,07,05,2,20,01,02,L102,B₂
14719,312495.34,275458.32,1,11,74.90,12.40,138.90,3,07,05,2,20,01,02,L102,B₂
14720,306235.86,275453.97,1,11,195.70,21.00,153.50,3,12,05,2,20,02,02,L102,B₂
14721,312615.34,275523.32,3,31,70.80,7.00,152.80,3,07,05,2,20,01,02,L102,B₂
14722,308005.86,275443.97,1,11,116.30,17.10,89.70,3,12,01,1,10,01,01,L101,B₁
14723,304916.28,275432.76,1,11,364.00,29.60,31.20,3,12,05,2,20,01,02,L102,B₂
14724,307980.86,275353.97,1,11,121.00,17.50,108.30,3,12,05,2,20,01,02,L102,B₂
14725,309510.07,275411.23,1,11,80.00,0.00,-1.00,3,12,05,2,20,02,02,L102,B₂
14726,310340.07,275306.23,1,11,153.20,21.90,331.10,3,12,05,2,20,02,02,L102,B₂
14727,312189.78,276697.64,1,11,80.30,23.00,224.90,3,07,05,2,20,02,02,L102,B₂
14728,305109.25,276782.02,1,11,568.50,29.60,206.70,3,12,03,2,20,02,02,L102,B₂
14729,305723,276695,1,11,455.20,34.50,251.70,3,12,03,2,20,01,02,L102,B₂
14730,313223.28,276847.13,3,31,68.40,13.10,341.90,3,07,01,1,10,02,01,L101,B₁
14731,307457.68,276843.15,1,11,180.90,28.50,175.60,3,12,05,2,20,01,02,L102,B₂
14732,304145,275110,1,11,595.20,36.70,137.70,3,12,01,1,10,01,01,L101,B₁
14733,304564.25,276652.02,1,11,563.30,27.50,160.30,2,12,03,2,20,01,02,L102,B₂
14734,312958.28,276767.13,3,31,71.30,8.30,83.00,3,07,01,1,10,02,01,L101,B₁
14735,305439.25,276547.02,1,11,502.40,36.00,122.90,3,12,03,2,20,02,02,L102,B₂
14736,305879.25,276782.02,1,11,422.40,37.90,49.00,3,12,03,2,20,02,02,L102,B₂
14737,306347.68,276708.15,1,11,373.00,35.00,191.20,3,12,05,2,20,01,02,L102,B₂
14738,304709.25,276747.02,1,11,539.40,38.30,120.30,3,12,03,2,20,01,02,L102,B₂
14739,312289.78,276732.64,1,11,84.30,15.00,83.10,3,07,05,2,20,02,02,L102,B₂
14740,313208.28,276727.13,3,31,60.30,10.20,115.00,3,07,05,2,20,02,02,L102,B₂
14741,307457.68,276713.15,1,11,163.10,36.70,167.50,3,12,05,2,20,01,02,L102,B₂
14742,305884.25,276682.02,1,11,418.50,32.60,23.50,3,12,03,2,20,02,02,L102,B₂
14743,307242.68,276398.15,1,11,197.80,32.90,74.60,3,12,01,1,10,01,01,L101,B₁
14744,300832.74,274386.88,1,11,743.10,29.10,56.10,2,12,03,2,20,02,02,L102,B₂
14745,311935.34,274493.32,1,11,84.50,16.30,339.40,3,07,05,2,20,01,02,L102,B₂
14746,300092.74,274521.88,1,11,674.40,22.90,146.70,2,12,03,2,20,02,02,L102,B₂
14747,310005.07,274526.23,1,11,80.50,21.50,114.00,3,12,01,1,10,01,01,L101,B₁
14748,311815.34,274553.32,1,11,86.40,18.50,353.40,3,07,05,2,20,01,02,L102,B₂
14749,309375.07,274566.23,1,11,114.00,19.20,124.00,3,12,05,2,20,01,02,L102,B₂
14750,302247.1,274322.05,1,11,516.30,27.20,96.30,2,12,01,1,10,01,01,L101,B₁
14751,302247.1,274322.05,1,11,516.30,27.20,96.30,2,12,01,1,10,01,01,L101,B₁
14752,302247.1,274322.05,1,11,516.30,27.20,96.30,2,12,01,1,10,01,01,L101,B₁
14753,307835.86,274048.97,1,11,135.00,22.00,48.20,3,12,05,2,20,01,02,L102,B₂
14754,305504,273819,3,31,375.90,20.70,325.40,3,12,01,1,10,01,01,L101,B₁
14755,299877.74,273616.88,3,31,534.20,25.20,290.80,2,12,03,2,20,02,02,L102,B₂
14756,303162.1,273687.05,1,11,363.70,28.20,44.30,3,12,05,2,20,01,02,L102,B₂
14757,300182.74,273691.88,1,11,584.00,37.50,191.00,2,12,03,2,20,02,02,L102,B₂
14758,300653.36,272112.93,3,31,593.20,25.50,238.00,2,12,01,1,10,01,01,L101,B₁
14759,296213.55,271334.31,3,31,503.10,25.80,215.10,2,12,05,2,20,01,02,L102,B₂
14760,307618.2,271499.84,1,11,183.30,19.90,79.60,3,12,05,2,20,01,02,L102,B₂
14761,308418.49,271156.7,1,11,174.00,19.50,3.50,3,07,05,2,20,03,02,L102,B₂
14762,309198.49,271456.7,1,11,109.30,15.50,344.30,3,07,05,2,20,01,02,L102,B₂
14763,299798,271051,3,31,348.00,28.50,254.90,3,12,01,1,10,01,01,L101,B₁
14764,306633.2,271229.84,3,31,235.90,19.40,286.80,3,12,05,2,20,01,02,L102,B₂
14765,306888.2,271084.84,3,31,261.70,14.40,273.70,3,12,05,2,20,01,02,L102,B₂
14766,305138.22,270988.95,3,31,276.50,23.90,80.30,3,12,05,2,30,01,03,L103,B₃
14767,297173.77,270748.22,3,31,402.80,35.60,111.60,2,12,03,2,20,02,02,L102,B₂
14768,297173.77,270748.22,3,31,402.80,35.60,111.60,2,12,03,2,20,02,02,L102,B₂
14769,302403.26,270937.93,3,31,211.60,6.00,101.30,3,12,05,2,20,02,02,L102,B₂
14770,310653.25,270854.34,1,11,85.00,20.20,88.00,3,07,05,2,20,01,02,L102,B₂
14771,305273.22,270878.95,3,31,262.90,28.60,62.50,3,12,05,2,30,01,03,L103,B₃
14772,298723,270712,3,31,342.40,30.40,193.00,2,12,05,2,20,01,02,L102,B₂
14773,301113.36,270392.93,3,31,247.90,29.60,135.70,3,12,05,2,20,01,02,L102,B₂
14774,299632.74,273401.88,3,31,468.10,31.10,106.10,2,12,03,2,20,02,02,L102,B₂
14775,310048.49,270486.7,1,11,80.10,12.40,8.80,3,07,01,1,10,01,01,L101,B₁
14776,298348.77,270373.22,3,31,318.80,41.10,91.30,2,12,05,2,20,01,02,L102,B₂
14777,298718.77,270448.22,3,31,304.70,33.10,46.40,2,12,05,2,20,01,02,L102,B₂
14778,303219,270455,3,31,257.50,27.10,38.60,3,12,05,2,20,01,02,L102,B₂
14779,301459.43,270168.73,3,31,250.60,29.20,118.10,3,12,05,2,20,01,02,L102,B₂
14780,304970.25,269954.78,3,31,299.40,27.50,220.20,3,12,05,2,20,01,02,L102,B₂
14781,302865.18,270158.8,3,31,265.60,34.00,245.10,3,12,05,2,20,01,02,L102,B₂
14782,306525.95,270195.79,3,31,235.00,30.50,96.70,3,12,05,2,20,02,02,L102,B₂
14783,306925.95,269735.79,3,31,200.70,23.40,292.60,3,07,05,2,20,02,02,L102,B₂
14784,306580.95,269815.79,3,31,181.60,14.70,225.50,3,07,05,2,20,02,02,L102,B₂
14785,302995.18,269673.8,3,31,236.90,22.90,264.00,3,12,01,1,10,01,01,L101,B₁
14786,305905.25,269354.78,3,31,190.70,11.30,97.80,3,12,05,2,20,01,02,L102,B₂
14787,305780.25,269324.78,3,31,201.80,13.80,121.00,3,12,05,2,20,01,02,L102,B₂
14788,303070.18,269253.8,3,31,213.70,32.30,89.10,3,12,05,2,20,01,02,L102,B₂
14789,305355,269179,3,31,313.50,29.80,11.70,3,12,05,2,20,01,02,L102,B₂
14790,307965.95,269265.79,1,11,117.30,19.00,22.90,3,07,05,2,20,02,02,L102,B₂
14791,309641.52,269221.22,1,11,69.50,23.60,10.70,3,07,05,2,20,01,02,L102,B₂
14792,308049,260900.11,1,11,153.60,14.00,59.30,3,07,01,1,10,01,01,L101,B₁
14793,303537.1,273387.05,1,11,325.80,30.00,259.50,3,12,05,2,20,01,02,L102,B₂
14794,302412,273280,1,11,402.90,35.60,61.20,2,12,05,2,20,01,02,L102,B₂
14795,304110.25,268779.78,3,31,240.00,41.90,276.90,3,12,05,2,20,01,02,L102,B₂
14796,307305.95,268740.79,3,31,210.10,25.50,108.00,3,07,05,2,20,02,02,L102,B₂
14797,304165.25,268529.78,3,31,263.70,34.00,280.00,3,12,01,1,10,01,01,L101,B₁
14798,304805.25,268399.78,3,31,350.80,20.00,242.80,3,12,01,1,10,01,01,L101,B₁
14799,304660.25,268169.78,3,31,235.50,30.40,240.00,3,12,05,2,20,01,02,L102,B₂
14800,306485.95,268345.79,3,31,140.00,5.70,47.30,3,07,05,2,20,02,02,L102,B₂
14801,308986.52,268216.22,1,11,143.50,15.10,105.40,3,07,05,2,20,01,02,L102,B₂
14802,306025.25,268084.78,3,31,258.30,26.00,99.00,3,12,05,2,20,02,02,L102,B₂
14803,307413.59,267551.7,1,11,164.00,19.60,104.70,3,07,05,2,20,02,02,L102,B₂
14804,304500.25,267569.78,3,31,185.90,23.00,28.10,3,12,05,2,20,01,02,L102,B₂
14805,308635.07,267538.59,1,11,170.20,22.20,204.00,3,07,05,2,20,01,02,L102,B₂
14806,303658.26,273092.93,3,31,314.60,36.60,178.00,3,12,05,2,20,01,02,L102,B₂
14807,300967.74,273111.88,1,11,657.50,27.50,285.60,2,12,03,2,20,02,02,L102,B₂
14808,309005.07,267558.59,1,11,126.30,20.00,176.40,3,07,05,2,20,01,02,L102,B₂
14809,308745.07,267548.59,1,11,159.40,25.20,124.60,3,07,05,2,20,01,02,L102,B₂
14810,304397.3,267545.47,3,31,183.40,21.00,218.00,3,12,01,1,10,01,01,L101,B₁
14811,306468.59,265856.7,1,11,159.50,24.20,93.30,3,07,05,2,20,01,02,L102,B₂
14812,306128.59,265651.7,1,11,160.40,18.30,154.70,3,07,05,2,20,01,02,L102,B₂
14813,306381.19,263777.6,1,11,194.90,19.70,62.60,3,12,05,2,20,01,02,L102,B₂
14814,297112.97,263481.09,3,31,678.70,28.20,251.70,2,12,01,1,20,02,02,L102,B₂
14815,306691.19,263007.6,1,11,206.60,27.50,92.80,3,12,05,2,20,01,02,L102,B₂
14816,297757.97,262936.09,1,11,602.90,35.70,40.40,2,12,05,3,30,01,03,L103,B₃
14817,299955.02,263205.82,3,31,350.10,22.50,68.30,2,12,05,2,30,02,03,L103,B₃
14818,305664.13,262801.56,1,11,235.50,23.60,339.60,3,12,05,2,20,01,02,L102,B₂
14819,305279.13,262746.56,1,16,248.30,27.00,353.70,3,12,05,2,30,01,02,L102,B₂
14820,304093.22,273088.95,3,31,351.10,33.50,159.40,3,12,03,2,20,01,02,L102,B₂
14821,299398.36,272737.93,3,31,472.00,30.30,251.00,2,12,01,1,10,01,01,L101,B₁
14822,299430.02,262805.82,1,11,375.20,2.40,125.20,2,12,05,2,20,02,02,L102,B₂
14823,307285,262387,1,11,172.40,28.70,27.50,3,12,05,2,20,02,02,L102,B₂
14824,304279.13,262516.56,1,11,258.60,33.00,2.80,2,12,05,2,20,02,02,L102,B₂
14825,306564,261940.11,1,11,278.40,19.70,247.60,3,12,05,2,20,02,02,L102,B₂
14826,300175.02,262040.82,1,11,406.80,13.50,304.00,2,12,05,2,30,01,03,L103,B₃
14827,302493.78,260846.99,1,11,601.80,17.30,345.10,2,12,03,3,30,02,03,L103,B₃
14828,307589,261395.11,1,11,143.40,16.40,25.50,3,07,01,1,10,01,01,L101,B₁
14829,300725.52,261391.6,1,11,507.40,19.40,17.20,2,12,05,2,30,01,03,L103,B₃
14830,305631.17,261467.27,1,11,280.30,19.00,59.80,2,12,05,2,20,02,02,L102,B₂
14831,312897.4,260915.48,3,31,341.70,26.60,11.60,3,12,01,1,10,02,01,L101,B₁
14832,313963.18,274886.44,3,31,55.60,15.60,339.20,3,,,,,,82,L983,R
14833,313993.18,274801.44,3,31,66.20,8.60,210.70,3,,,,,,82,L983,R
14834,313543.18,274736.44,3,31,83.40,15.20,39.50,3,,,,,,82,L983,R
14835,313618.18,274711.44,3,31,72.50,11.30,123.30,3,,,,,,82,L983,R
14836,314123.18,274691.44,3,31,90.80,13.90,230.10,3,,,,,,82,L983,R
14837,313098.18,274641.44,3,31,66.30,9.20,237.20,3,,,,,,82,L983,R
14838,313878.18,274626.44,3,31,65.90,18.10,80.70,3,,,,,,82,L983,R
14839,313588.18,274621.44,3,31,72.60,15.40,107.80,3,,,,,,82,L983,R
14840,303863,272174,3,31,337.10,23.10,150.50,3,12,01,1,10,01,01,L101,B₁
14841,309113.49,272546.7,1,11,81.00,20.20,169.40,3,07,05,2,20,01,02,L102,B₂
14842,311368.25,272594.34,1,11,60.70,11.70,239.00,3,07,05,2,20,02,02,L102,B₂
14843,311508.25,272464.34,1,11,61.00,7.80,106.00,3,07,05,2,20,02,02,L102,B₂
14844,314193.18,274606.44,3,31,103.20,17.00,276.40,3,,,,,,82,L983,R
14845,310414,264087,3,31,395.40,36.50,200.20,3,12,03,2,20,02,02,L102,B₂
14846,310213.32,264219.46,3,31,337.30,27.20,262.80,3,12,03,2,20,02,02,L102,B₂
14847,310148.32,264189.46,1,11,324.80,27.40,52.10,3,12,03,2,20,02,02,L102,B₂
14848,310283.32,263939.46,3,31,385.80,16.00,332.10,3,12,03,2,20,02,02,L102,B₂
14849,314277.71,264943.94,3,31,394.40,33.80,21.70,3,12,03,2,20,02,02,L102,B₂
14850,312297.4,261960.48,1,11,431.40,30.10,297.40,3,12,03,2,20,03,02,L102,B₂
